DOEID,time,HDD65,CDD65
1166953,Jul,457,92
108986,Jan,36,332
108915,Feb,342,103
110737,Dec,179,152
104367,Feb,215,175
109272,Aug,678,63
109655,Jul,527,51
1070412,Jan,0,439
104507,Dec,355,32
1057857,May,606,79
106744,Nov,565,31
103568,Dec,412,36
101318,Jan,434,111
111794,Sep,388,100
111937,Nov,87,271
107523,Nov,85,183
103415,Jul,353,117
104032,Jun,217,174
106554,Apr,228,157
118359,Mar,579,32
100122,Apr,637,55
1012747,Dec,449,64
107190,Jan,40,338
1017244,Oct,451,110
102391,Oct,566,0
1084527,Jul,452,90
108373,May,365,108
105167,Oct,577,51
114956,Feb,319,111
110283,May,419,89
1182217,Apr,214,142
103565,Apr,519,79
106817,Apr,332,117
101801,Dec,480,92
115505,Jul,429,92
115393,Oct,30,359
1054370,Oct,485,70
102800,Jan,571,71
101849,May,460,73
1081578,Dec,244,236
102990,Dec,288,129
117692,Nov,456,74
105464,Jul,699,6
111017,Feb,594,55
1188649,Sep,49,155
111569,Jul,720,20
1017720,Mar,90,306
116571,Dec,494,20
1131197,Mar,422,84
103160,Aug,71,307
110530,Feb,44,304
1120104,Feb,161,201
1042186,Sep,1155,1
114058,Aug,408,19
1111467,Dec,379,96
112774,Sep,97,379
1061077,Oct,528,66
112023,Dec,943,0
105955,May,169,186
117294,Apr,0,340
114810,Jan,448,66
111680,Sep,341,118
104249,Sep,219,212
115932,Jan,504,56
1119609,Aug,81,312
1036863,Oct,259,189
112093,May,5,450
116211,Sep,345,90
104588,Feb,471,71
105512,Apr,330,133
100445,Aug,523,75
114984,Nov,169,162
109590,Jan,445,104
105147,Jul,300,105
112669,Sep,30,336
103070,Jan,339,86
100903,Feb,324,142
100458,Sep,623,47
1125740,Dec,0,352
102992,Jun,559,81
115179,Jul,390,85
104295,Jun,592,66
111028,Apr,471,90
106360,Mar,660,29
112735,Jun,129,271
100508,Apr,85,270
112469,Feb,347,104
101605,Jul,899,0
109636,Nov,553,67
102468,Nov,311,163
102704,Jun,76,63
101943,Jan,74,108
1032964,Jun,29,377
112089,Mar,181,143
115038,Jan,611,51
1128804,Apr,458,74
115768,Mar,532,106
109669,Apr,103,222
108488,Jun,463,59
115248,Jun,404,95
105652,Jul,379,24
118127,Jan,0,366
101840,Sep,335,106
115325,Jun,480,92
110940,Sep,157,208
104636,Jul,465,113
114982,Jan,506,53
104424,Sep,119,213
111618,Jun,151,181
107714,Dec,181,232
107164,Jun,0,240
112233,May,647,52
103155,Aug,760,30
103651,Apr,28,256
116815,Jan,383,120
102689,Nov,436,34
116752,Nov,286,115
105722,Aug,421,15
114823,Dec,274,146
100784,Jun,293,139
110023,Aug,446,52
116240,Dec,510,83
107580,Aug,87,244
107636,Nov,297,123
103489,Oct,39,324
108315,Sep,527,69
1066464,Jul,242,166
101798,Nov,494,53
117732,Jun,34,359
1021016,Jul,400,85
105740,Jan,198,31
114157,Mar,303,134
113341,Oct,180,69
112929,Feb,493,86
108760,Nov,591,88
101484,Feb,230,139
116592,Jun,385,111
104817,Sep,379,90
117455,Dec,503,69
1060425,Sep,524,71
116160,Nov,189,169
101728,Feb,390,90
118191,Nov,757,10
104576,Mar,577,69
114609,Dec,356,111
105861,Aug,164,67
118093,Sep,384,98
113966,Mar,395,71
113127,Oct,200,172
118280,Apr,341,112
110434,Dec,422,134
100852,Mar,124,326
113117,Nov,485,74
109594,Feb,672,50
115193,Jun,159,242
110254,Jan,240,129
104678,Dec,200,194
1098503,Feb,455,77
101469,Feb,689,43
1158541,Nov,651,59
103444,Jan,485,66
104716,Mar,428,89
1134435,Aug,196,163
118460,Mar,504,64
1174461,Feb,616,57
111156,Sep,486,98
115619,Apr,515,76
1065682,Aug,655,78
104461,Feb,297,99
108394,Oct,515,80
103574,Feb,7,90
116817,Jul,352,103
101456,Dec,391,97
107664,Apr,574,71
109765,May,235,154
107228,Dec,492,64
113071,Nov,91,250
113116,Dec,148,210
117289,Nov,324,87
115898,Dec,328,84
1181593,Aug,743,56
1129733,Mar,265,137
104792,Apr,440,85
110795,Jun,114,251
101798,Mar,479,51
112904,Oct,204,174
110100,Sep,201,147
116134,Jan,478,75
107522,Dec,306,133
113066,Aug,454,83
105245,Mar,70,285
103186,Jun,332,97
108544,Oct,282,119
1129733,Jan,288,136
109940,Oct,514,79
1032016,Sep,171,205
117028,Sep,327,131
117794,Sep,187,290
104538,Dec,520,86
1196968,Apr,305,121
107352,Apr,30,372
104652,Apr,470,73
106316,Mar,484,47
110608,Nov,387,17
112074,Feb,459,77
112293,Feb,264,135
1157456,Nov,409,106
109010,Jan,84,89
117952,Jan,401,74
103741,Oct,549,61
1167135,Jan,0,243
113450,Sep,194,48
115984,Apr,657,21
114168,Jan,386,93
115979,Jul,351,126
110402,Sep,391,103
118326,Nov,450,79
117810,Jun,350,93
105842,Sep,634,58
114951,Jun,327,121
102123,May,761,39
112959,Mar,668,53
110093,Jun,474,72
107714,Apr,169,222
104871,Sep,157,42
107533,Oct,215,80
105983,May,383,21
115472,May,429,81
104593,Oct,418,77
1091261,Aug,0,333
110936,Jul,138,392
103282,Jun,8,373
117601,Jun,259,108
115836,Nov,323,33
112531,Jun,532,49
116606,May,496,69
116648,Mar,569,61
115476,Jul,389,77
112377,Mar,108,239
104481,Apr,5,84
1054215,Sep,526,71
117729,Jun,383,102
100903,Mar,327,134
111435,Aug,72,484
112588,Mar,260,195
102080,Mar,155,214
1034953,Feb,276,124
104820,Nov,328,106
109097,May,389,8
118362,Dec,342,103
100003,Jul,323,167
102785,Jul,889,1
1160694,Aug,490,38
1144006,Mar,606,83
117710,Apr,566,66
115323,Apr,438,94
116105,May,314,117
103185,Sep,412,27
105415,Mar,426,81
105796,Dec,654,25
105192,Aug,493,58
101239,Mar,622,55
109113,Sep,502,51
109179,Apr,438,10
107843,May,176,244
109409,Oct,683,0
1050026,Jun,211,162
115773,Dec,600,57
116731,Sep,174,183
108258,Apr,230,120
103792,Aug,517,104
111369,Dec,81,367
108454,Jun,1,108
100507,Oct,80,138
116507,Apr,520,70
109045,May,429,104
117894,Aug,60,294
108383,Jan,437,116
106333,Nov,0,290
101162,Oct,324,137
107867,May,343,129
1110505,Aug,23,300
102523,Jan,430,81
1041603,Nov,396,100
1190361,Nov,1232,0
113622,Aug,418,78
100440,Nov,467,63
103448,Sep,492,100
118090,Apr,436,98
100204,Feb,292,134
110964,Apr,165,222
1106346,Jan,564,38
103768,Apr,144,208
103143,Jan,353,119
110240,Jun,395,82
115401,Dec,374,26
108395,May,499,59
104321,Aug,405,90
110446,Jan,284,137
110057,Nov,436,69
104603,Dec,192,157
102666,Oct,290,148
105506,Jul,576,64
1134456,Mar,422,107
103875,May,407,88
1086463,Mar,111,173
1189888,Mar,143,206
1160643,Sep,243,163
116506,Nov,189,156
117865,Aug,482,80
105707,Apr,206,151
118224,Apr,107,224
104201,Jan,430,72
100726,Nov,523,54
1055739,Mar,91,225
113479,Jun,352,41
106565,Sep,374,100
107513,Apr,316,101
115770,Dec,49,167
106355,Sep,356,99
1164239,Jun,275,131
1067243,Jan,361,94
109342,Mar,543,59
1176059,Feb,416,76
111478,Nov,565,53
110198,Dec,170,140
104293,May,105,241
1197450,Sep,340,95
106460,Dec,358,134
104827,Nov,379,109
1062094,May,227,147
104162,Dec,456,78
116991,Sep,10,347
1143439,Dec,433,74
117620,Nov,365,111
101236,Jul,98,112
1193284,Jan,473,84
104528,Jun,168,73
1198944,Apr,624,22
101543,Jun,230,112
109789,Jul,304,154
118083,Jan,336,134
110803,Mar,451,110
118057,Oct,92,359
104969,Sep,195,175
114225,Jun,237,171
102929,Aug,536,91
117621,Feb,328,85
107739,Jan,554,16
104869,May,258,122
113920,Feb,593,51
101680,Dec,107,173
117635,Oct,244,150
105469,Jan,464,80
1026917,Dec,376,73
108666,Dec,85,287
112280,Dec,736,60
1097179,Nov,438,79
102605,Jul,632,35
107261,Nov,358,133
116695,Feb,0,406
102599,Oct,732,5
106824,Aug,437,63
106427,Jan,406,104
112199,May,436,86
1065742,Apr,352,142
113720,May,83,242
112358,May,84,238
1062598,Jan,361,126
1128726,Nov,559,67
1002690,May,387,64
1099165,Jun,448,68
107749,Oct,80,275
108376,Jul,108,316
102438,Apr,600,61
112845,Dec,261,210
1015411,Aug,444,120
108857,Oct,64,468
1178257,Feb,44,305
1152317,Sep,91,153
105655,Sep,298,129
1173822,Feb,84,426
116377,Sep,441,71
104836,Apr,528,78
1147538,Apr,430,71
112289,Jun,476,87
110723,Apr,235,123
115879,Nov,121,269
108058,Oct,432,113
116233,Jun,323,125
116754,Aug,503,64
103091,Nov,414,82
116526,Apr,383,13
101190,Jun,282,154
117584,Sep,205,175
1050842,Jun,515,64
104457,Jul,672,28
100020,May,96,206
100921,Mar,800,30
109850,Aug,448,118
100749,Jan,158,80
115737,Aug,269,108
106807,Sep,566,67
114273,Feb,632,63
108652,Mar,257,129
102032,Dec,542,65
103202,Sep,477,74
106662,Sep,188,233
104321,Jul,385,100
109715,May,507,45
106896,Aug,573,47
104756,Mar,484,85
101276,Jun,206,146
115448,Aug,628,69
100851,Jul,753,33
107878,May,333,115
109363,Nov,667,27
106123,Apr,433,78
116568,Jun,70,275
112578,Jul,490,53
118377,Mar,500,84
1067953,Jul,218,166
116889,Dec,328,113
1092646,Jul,210,158
115591,Aug,113,230
116117,Sep,518,72
100535,May,621,48
117535,Dec,702,34
105671,May,441,87
112915,Feb,435,84
104170,Sep,456,62
110838,May,394,46
109557,Oct,454,87
113022,May,621,34
102637,Aug,121,128
118479,Feb,636,34
118242,Dec,727,51
117515,Dec,148,171
1039225,Nov,554,76
101157,Sep,297,94
1108460,Mar,376,104
1058440,Oct,229,125
114376,May,399,97
110091,Dec,557,56
112918,Nov,111,284
101182,Sep,446,80
105310,Jan,148,201
115790,Oct,463,81
1002037,Nov,640,34
106999,Jun,492,71
109908,Jul,68,296
108719,Sep,543,61
111166,Sep,492,84
1171997,Jul,584,88
1177753,Aug,3,432
114163,Dec,534,48
117766,Aug,190,184
117105,Jun,361,19
112828,Mar,800,22
110136,Oct,539,60
101712,Oct,302,132
115439,Jul,282,121
111881,Jun,48,432
109736,Aug,375,112
115224,Nov,659,65
116138,Feb,442,83
1047685,Feb,189,78
118279,Dec,240,163
113236,Aug,181,257
111717,May,316,28
1017374,Nov,80,285
105268,Aug,67,448
105502,Jun,527,70
105516,Mar,454,82
102520,Apr,390,109
1116047,May,570,61
1059563,Mar,117,111
106252,Jul,415,106
111653,Dec,480,78
107701,Aug,469,69
110452,Feb,688,29
117032,Jan,431,7
113687,May,440,138
1189456,Jan,231,136
111646,Jan,406,109
1109273,Feb,362,120
104009,Jul,661,55
103940,Jul,226,156
115932,Feb,503,60
114678,Jun,329,99
1067493,Aug,392,88
101063,Feb,166,237
100786,Jul,225,152
102396,Apr,478,83
118427,Aug,284,169
107613,Aug,620,73
111559,Sep,451,86
113726,Aug,401,81
116530,Oct,527,54
115700,Mar,92,78
108859,Jul,146,221
117916,Jan,587,46
111794,Apr,378,116
1088764,Dec,495,65
116596,Dec,571,69
109858,Dec,324,156
103908,Jun,272,147
116344,Mar,164,353
106239,Nov,440,61
115180,Jan,543,68
1056864,Jul,678,58
110555,Jul,241,115
106379,Jul,341,109
115906,Jul,335,88
106323,Sep,169,78
109580,Sep,361,103
115394,Jul,420,68
106051,Feb,914,0
112183,Feb,77,291
110501,Dec,474,76
113697,Jan,76,101
101029,Jan,339,120
106039,Feb,394,110
116818,Aug,402,111
1147806,Mar,383,104
1073851,Sep,25,357
104305,Nov,220,171
1127461,Aug,292,120
114640,Dec,260,113
108029,Oct,409,84
106261,Apr,211,144
106665,Mar,399,105
105607,Feb,366,115
108028,Jun,312,120
103549,May,171,151
103569,Jun,0,417
104038,Jun,522,77
104141,Jan,197,165
113422,Aug,169,170
115683,Aug,414,119
110708,Aug,508,82
105118,Oct,68,98
107951,Jul,252,112
1135782,Apr,256,138
116709,Jun,246,150
116158,Dec,20,317
1008947,Apr,443,69
1111427,Oct,92,241
103215,Jan,424,132
1183493,May,379,98
104119,Feb,466,81
110449,Sep,562,69
105192,Feb,517,59
115082,Jan,242,137
1043249,Sep,601,40
104262,Feb,453,70
116915,Nov,724,52
1189833,May,101,194
1131972,Jun,425,87
105727,Aug,245,175
102987,Jan,308,144
102505,Mar,213,165
106355,Nov,368,127
118240,Jan,99,367
1044614,Apr,287,144
118378,Jun,154,34
107234,Dec,467,108
114292,Feb,355,108
1006817,Aug,405,86
103312,Jan,616,61
106826,Aug,459,105
116868,Mar,462,93
107814,Sep,365,81
1157714,Jul,259,153
1101127,Aug,217,136
112291,Sep,81,143
104370,Jul,460,57
115428,Oct,588,74
101091,Oct,300,156
107820,Oct,667,10
111225,Apr,530,85
118036,Jun,600,62
110235,Apr,219,165
108985,Sep,366,88
101870,Feb,469,72
104094,Nov,337,95
105291,Apr,245,176
115304,Nov,613,40
1034953,Jan,351,107
102020,Apr,109,260
100502,Mar,246,188
108857,Sep,66,433
117243,Jan,185,69
112376,Jul,406,79
106466,May,748,31
103969,Mar,460,57
1066991,May,691,44
104763,Apr,529,66
1066991,Dec,655,50
107659,Dec,530,64
1122454,Sep,365,93
102683,Sep,210,182
101384,Jun,100,123
1060871,Apr,74,103
106217,Apr,74,104
111645,Jul,268,121
106974,Nov,282,111
108067,Jul,96,278
101075,May,288,129
116769,May,277,139
103266,Nov,20,371
116365,Dec,311,168
101069,Aug,448,71
1055740,Dec,253,118
112235,Nov,639,64
105943,Dec,591,62
100732,Apr,538,103
117620,Oct,364,109
1059623,Jul,174,163
103452,Mar,586,88
108144,Oct,713,60
106543,Aug,720,44
108236,Mar,490,56
1007517,Oct,95,366
108028,Jan,332,132
100264,Jan,553,61
118178,Jul,196,157
114030,Feb,500,65
107635,Jun,478,0
108683,Aug,477,54
117504,Mar,578,36
107095,Mar,171,75
109271,Jun,531,71
1002937,Jun,549,72
106716,Oct,522,42
103086,Jun,575,70
103740,Jun,501,63
103817,May,142,208
104996,Aug,551,68
118337,Nov,168,72
101200,Dec,242,168
100531,Mar,488,57
1099155,Jan,627,75
101098,Sep,508,62
112732,Jan,802,0
115194,Oct,400,91
111527,Oct,180,222
105474,Sep,92,233
115627,Sep,397,154
107003,Sep,593,86
100222,Nov,410,72
1005518,Aug,226,155
116024,Aug,621,52
111119,Apr,81,181
108313,Feb,613,64
1155039,Feb,579,51
104788,Aug,196,170
105288,Apr,257,123
104388,Jan,289,136
106693,Mar,241,121
103634,Dec,338,87
115304,Feb,591,49
104198,Sep,356,120
113891,Jan,369,100
114843,Nov,164,62
110307,May,78,258
117417,Feb,115,293
107092,Feb,658,44
101021,Dec,414,20
101775,Oct,233,156
116628,Jun,34,291
105049,Jul,464,94
1049825,Sep,581,60
108613,Dec,629,73
111987,Dec,226,195
107109,Feb,5,402
103780,Aug,412,105
103623,Feb,315,106
1050464,Jul,65,444
1115264,Jan,454,8
111934,Nov,349,138
102429,Jun,79,297
113128,May,441,67
1039619,Feb,339,137
113775,Feb,497,72
105278,Oct,376,131
107078,Feb,91,243
101625,Nov,217,133
118465,Mar,351,120
1151829,Jun,369,94
103728,Aug,378,83
1037619,Sep,471,88
109747,Jan,473,61
102763,Mar,495,50
111459,Jun,82,286
113534,Oct,505,48
115872,May,473,95
101829,Dec,106,289
112692,Aug,244,168
110493,Aug,177,205
117337,Dec,146,220
109567,Mar,108,404
1152965,Apr,78,445
115316,Dec,84,95
107478,Nov,127,311
1032533,Mar,385,28
116414,Jan,399,90
100860,Oct,539,83
105873,Feb,762,50
107142,May,363,88
103789,Mar,666,24
112190,Mar,106,177
118257,Nov,613,26
1109076,Mar,13,404
114441,Feb,72,239
117330,Apr,624,36
108690,Sep,638,88
101951,Sep,522,63
100793,May,203,159
112037,Dec,275,125
1140595,Nov,136,196
102133,Jun,523,58
101604,Jan,197,25
107341,Jul,532,60
113468,Nov,454,100
1128105,Jan,347,104
116728,Jan,489,81
1157838,Apr,611,43
101855,Jan,583,52
1158872,Dec,283,141
116682,Jul,391,92
100186,Jul,414,92
105937,Feb,0,399
116695,Apr,0,391
103127,Sep,344,99
104730,Mar,696,48
105933,Mar,103,329
115588,Jul,374,22
107316,Jan,677,43
103956,Dec,879,0
109627,Oct,180,196
118452,Feb,92,287
1032140,Nov,211,133
116558,Jun,28,374
103104,Aug,939,0
102549,Jun,403,83
114587,May,162,208
103816,Oct,98,436
102749,Jul,788,21
114122,Feb,369,81
102234,Nov,511,92
113152,Jun,703,53
112853,Aug,448,70
106637,Sep,404,70
108561,Apr,686,31
113817,Feb,402,68
106586,Jan,472,47
106953,Sep,122,207
104019,Jun,637,64
106683,Oct,280,161
116648,Sep,558,43
108278,Jul,137,194
107780,Mar,29,359
107249,Mar,494,79
102798,Nov,36,298
107770,Dec,475,80
106954,Nov,0,402
107704,Sep,463,76
107129,Feb,621,54
101168,May,731,49
103407,Aug,539,78
111502,Feb,398,62
1046767,Oct,461,95
103044,Oct,0,325
112806,Aug,314,127
105419,Feb,367,23
111321,Dec,122,205
103172,Feb,319,109
100804,Sep,729,54
1195687,Feb,166,184
109212,Jan,475,62
1161676,Oct,245,116
108453,Sep,520,52
109711,Apr,612,26
100378,Oct,437,85
104399,Jan,216,179
101944,Apr,95,306
111010,Dec,10,403
100531,May,494,56
117300,Jan,58,254
115270,Feb,563,64
106504,Feb,61,290
114959,Oct,227,185
111877,Feb,326,112
111848,Jul,99,277
114976,Jul,543,79
103735,Nov,455,101
108884,Dec,504,86
117552,Oct,264,149
108299,Apr,379,87
117919,Mar,326,106
102252,Jan,273,139
108724,May,390,82
107592,Jul,176,80
112117,Mar,562,78
111997,Apr,553,82
102774,Sep,458,96
109684,Dec,114,281
1047292,Jan,616,56
102727,Jun,455,72
109755,Mar,103,358
107237,Jan,628,41
100311,Sep,423,23
116480,Jan,0,354
1151781,Jan,358,71
110053,Sep,911,0
110695,Dec,220,130
100317,Oct,85,100
101126,Mar,250,208
117972,Apr,392,85
102335,Jan,408,69
110555,Jun,286,142
109889,Mar,433,81
108185,Dec,138,222
102372,Jan,166,179
108535,Nov,486,60
106088,Jul,158,43
115887,Feb,204,167
109374,May,224,154
111281,Sep,1136,0
110092,Oct,464,89
112287,Aug,205,170
1122695,Feb,447,87
105888,Aug,501,95
116109,Apr,335,102
116402,Dec,521,54
112932,Feb,473,103
112867,Oct,101,179
105347,Feb,544,75
105967,Sep,868,0
115118,May,505,52
101323,Sep,430,83
117521,Aug,682,38
106485,Apr,604,26
118168,Mar,376,88
112648,Oct,242,172
114654,Dec,543,81
1045099,Apr,350,110
102795,Nov,191,232
108627,Apr,262,203
1062598,Jul,375,113
112405,Nov,80,275
1079665,Oct,618,35
105676,Jun,67,287
111352,Aug,68,447
106279,Mar,453,94
101010,May,328,123
112466,Dec,90,249
115721,Aug,301,143
110343,Feb,684,60
115239,Jul,159,79
118366,Jul,806,0
106821,May,111,210
112411,Nov,363,106
1188572,May,548,48
1139713,Aug,572,50
100118,Mar,235,219
115415,Mar,525,60
117558,May,570,59
1147999,May,196,47
100199,May,174,156
112314,Apr,366,91
104481,Sep,2,83
1019263,Apr,381,101
1061152,May,398,96
108018,Feb,625,70
106509,Sep,474,1
102785,Nov,873,1
102792,Jul,176,176
1161601,Sep,152,245
115714,Jul,369,107
101262,May,480,71
108497,Jan,366,24
117019,Jun,386,90
101048,Mar,289,134
108292,Dec,486,90
1015419,Sep,389,105
101491,Oct,438,88
108545,Apr,312,116
116751,Feb,94,474
105853,Oct,368,100
100934,Jan,158,252
109029,Jun,229,131
114768,Oct,349,111
110827,Dec,432,65
1034213,Jan,588,80
105339,Jan,345,45
106537,Nov,355,92
113632,Oct,271,153
116707,Jun,519,53
104463,Sep,19,402
114082,Jul,141,200
112365,Jan,231,127
117009,Jun,385,107
113110,Oct,331,85
101372,Oct,380,99
117420,Sep,259,146
109036,May,551,25
109887,Nov,392,87
117465,Jul,529,67
108096,Jan,420,83
112118,Nov,235,61
1084311,Sep,445,74
110423,Jul,591,56
107256,Jan,237,160
1115696,Aug,25,360
1021671,Apr,406,79
110603,Mar,198,165
115027,Sep,351,93
106956,Feb,63,286
101944,Jun,91,265
107666,Jun,374,107
103015,May,345,101
105307,Feb,0,391
102871,Nov,533,49
103751,Sep,534,76
109842,Jun,460,57
117829,Feb,290,114
110254,Aug,201,133
107669,Oct,86,228
109764,May,244,125
102928,Jun,566,62
109509,Dec,199,138
102393,Jul,519,68
111216,Nov,709,30
114425,Nov,100,183
108606,Jun,596,59
106834,May,536,46
101583,Mar,590,43
1146167,Jan,317,96
105474,Mar,60,265
102605,May,558,44
117996,Jun,284,147
114265,Nov,377,91
102383,Oct,302,80
106269,Aug,60,179
1008536,Apr,515,89
117958,Jan,379,15
116306,Feb,613,97
101787,Jun,467,71
1088081,Jul,378,86
110559,Jul,401,61
100521,Aug,226,158
109682,Jul,591,69
1187084,Apr,197,172
102715,Aug,369,34
109132,Mar,14,413
109053,May,188,169
114276,Sep,87,112
102534,May,513,75
1182654,Jul,150,356
1113902,May,557,58
117275,Jan,468,70
107223,Dec,339,96
1103766,Aug,366,101
114477,Aug,383,3
113511,Jan,286,129
115623,Jan,104,296
103500,Mar,367,23
104736,Apr,256,117
110546,Feb,215,153
111242,Apr,175,290
102290,Apr,548,91
117215,Apr,0,355
110977,Jul,464,97
100570,Jan,739,46
115719,Oct,355,79
110492,Jul,438,84
114141,Dec,358,94
100611,Oct,466,88
102914,Sep,94,229
107981,Mar,558,83
1100125,Oct,734,34
109095,Oct,581,54
108852,Oct,393,113
115043,Jul,430,89
109165,May,246,195
102275,Mar,234,181
1140614,Aug,125,261
117383,Jul,561,51
111994,Aug,447,74
115031,Aug,595,26
1151484,Jul,86,100
1152032,Sep,528,49
117930,May,79,278
1141713,May,395,105
117788,Apr,8,438
110194,May,458,68
118158,Mar,0,439
105210,May,113,101
116215,Jul,189,141
113122,Dec,448,78
113517,Mar,213,160
110709,May,163,216
105390,Aug,514,92
1185476,Jul,66,287
100706,Jul,478,85
116345,Oct,367,119
107895,Jun,604,43
113950,Sep,403,83
110746,Aug,446,100
109579,Apr,445,92
1184619,Feb,235,169
106367,Jul,380,91
111752,Oct,439,54
108170,Apr,445,87
106789,Sep,702,46
118432,Feb,378,103
1158040,Jun,270,113
105640,Jun,197,65
1007857,Dec,401,93
106456,Apr,424,5
109757,Apr,196,152
100404,Nov,269,105
109562,Aug,427,59
1102960,Oct,511,25
110442,Nov,433,38
1191454,Apr,145,264
1100309,Nov,444,74
113866,Nov,366,120
102448,Aug,328,78
109267,Apr,226,117
116962,Jul,429,72
106223,Oct,666,41
1060627,May,81,480
109942,Jun,352,25
110564,Oct,173,56
103012,Apr,38,339
101959,Mar,110,166
101171,Apr,502,76
114062,Sep,331,127
113290,Mar,97,189
106507,Apr,501,134
106379,Mar,341,112
114346,Jun,493,67
117827,Aug,528,44
102044,Feb,91,272
109474,Jun,158,203
1008514,Feb,179,95
116856,Jun,547,41
100331,Jul,25,309
116395,Jul,80,472
102306,Feb,317,103
109872,Mar,425,72
107449,Feb,420,79
103335,Oct,240,148
117751,Jan,644,28
101952,Nov,366,106
116327,Jul,178,271
101365,Jul,121,227
112658,Nov,239,133
114805,Aug,197,176
104866,Aug,501,105
116710,Apr,292,137
110119,May,178,224
1094318,Dec,597,47
118276,Mar,153,211
111454,Aug,524,75
115528,May,387,96
117516,Dec,492,64
114853,Dec,325,44
112071,Sep,480,69
101593,Feb,495,54
112887,Apr,214,154
105971,Dec,468,108
108948,May,300,131
102288,Feb,236,168
115414,Jun,163,253
102802,Jun,83,252
103637,Oct,156,224
115399,May,354,110
102315,Aug,376,83
113269,Oct,392,129
108530,Dec,579,49
102213,Dec,422,47
116282,Jan,454,78
109444,Dec,403,97
100248,May,390,26
100080,Jun,178,254
1161238,Jul,830,0
1160582,Apr,303,199
110613,Apr,159,236
114049,Feb,431,79
104704,Sep,241,169
111229,Feb,509,71
104704,Apr,230,166
1046351,Mar,104,224
1113440,Feb,187,145
103210,Jun,106,285
107529,Sep,537,45
107490,Oct,423,95
101926,Sep,385,142
111314,Dec,184,212
100617,Jan,32,343
1056709,May,503,65
1035291,Sep,202,139
118133,Jan,151,55
118478,Apr,375,86
113878,Aug,318,132
1046767,Jun,495,93
101349,Oct,475,76
103969,Jul,497,60
1172655,Jun,401,80
117552,Jul,279,140
110224,Jul,278,166
108451,Dec,512,71
1035291,Mar,210,144
108551,Aug,209,138
1169718,Apr,68,296
111271,Jul,606,20
1134731,Sep,468,85
114609,Jun,336,107
103275,May,325,99
112902,Jun,18,375
103097,Apr,97,318
108069,Nov,450,96
118295,Mar,420,82
116992,Oct,310,120
108202,May,617,27
100176,Sep,416,89
108734,Jun,218,150
102308,Feb,607,47
117263,Feb,262,168
112364,Jun,530,50
1174771,Feb,554,61
1196594,May,806,13
105330,Mar,449,68
109913,Jan,658,29
116980,Dec,285,100
117141,Dec,503,86
117757,May,700,8
1136140,Jul,471,63
1061147,Oct,80,410
102580,Mar,313,141
106982,Nov,427,82
110325,Feb,152,359
100034,Sep,586,72
1193025,Jun,343,104
106214,Sep,29,357
112875,Oct,37,313
105578,Mar,508,61
101523,Apr,702,46
108944,Dec,403,85
117261,Aug,281,94
110421,May,415,133
105764,Apr,99,149
100417,Feb,149,218
117624,Dec,476,70
102953,Nov,113,232
103956,Feb,891,0
114074,Jun,421,79
101744,Sep,423,93
