HHID,REGIONC,DIVISION,STATE_FIPS,state_postal,state_name,HHSEX,HHAGE,EMPLOYHH,EDUCATION,SDESCENT,HOUSEHOLDER_RACE,NHSLDMEM,NUMCHILD,NUMADULT1,NUMADULT2,ATHOME,MONEYPY
130672,WEST,Mountain North,56,WY,Wyoming,2,35,1,3,1,3,3,0,2,1,1,10
340081,MIDWEST,East North Central,18,IN,Indiana,1,42,4,3,0,1,2,0,2,0,3,8
436854,MIDWEST,East North Central,55,WI,Wisconsin,1,30,1,4,0,1,3,1,2,0,5,16
364498,SOUTH,East South Central,47,TN,Tennessee,1,68,1,3,0,2,1,0,0,1,0,7
130784,WEST,Mountain North,49,UT,Utah,1,68,3,4,0,1,1,0,0,1,5,13
444670,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,49,1,5,0,1,3,1,2,0,5,16
458430,WEST,Mountain North,8,CO,Colorado,1,27,1,3,0,1,1,0,1,0,5,11
377996,MIDWEST,West North Central,19,IA,Iowa,1,72,3,2,0,1,2,0,0,2,5,6
1898,SOUTH,West South Central,48,TX,Texas,2,46,1,3,1,1,1,0,1,0,3,15
286103,SOUTH,West South Central,5,AR,Arkansas,2,60,3,3,0,1,2,0,1,1,5,1
121393,MIDWEST,West North Central,46,SD,South Dakota,1,55,1,2,0,1,1,0,1,0,1,9
230305,MIDWEST,West North Central,27,MN,Minnesota,2,39,1,2,0,1,5,3,2,0,5,13
52995,SOUTH,South Atlantic,13,GA,Georgia,1,80,3,3,0,1,1,0,0,1,5,4
369965,MIDWEST,East North Central,26,MI,Michigan,2,50,1,5,0,1,4,2,2,0,5,16
106739,SOUTH,East South Central,28,MS,Mississippi,2,72,3,3,0,1,2,0,0,2,5,10
423092,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,85,3,4,0,1,2,0,0,2,5,15
341074,WEST,Pacific,41,OR,Oregon,2,60,2,2,0,1,2,1,1,0,0,8
416523,SOUTH,West South Central,5,AR,Arkansas,1,33,1,2,0,1,6,3,3,0,5,7
273439,MIDWEST,West North Central,19,IA,Iowa,1,26,1,3,0,1,1,0,1,0,5,12
224007,SOUTH,East South Central,1,AL,Alabama,1,52,3,3,0,1,1,0,1,0,3,1
339229,NORTHEAST,New England,25,MA,Massachusetts,2,38,1,5,0,1,2,0,2,0,5,16
311503,SOUTH,West South Central,48,TX,Texas,2,72,3,5,0,1,3,0,1,2,5,15
277352,WEST,Mountain North,49,UT,Utah,1,67,3,2,0,1,1,0,0,1,5,7
258249,WEST,Pacific,53,WA,Washington,1,65,3,2,0,1,2,0,0,2,5,11
304472,MIDWEST,East North Central,55,WI,Wisconsin,2,38,1,4,0,4,2,0,2,0,5,16
192262,SOUTH,East South Central,1,AL,Alabama,1,59,1,2,0,1,2,0,1,1,5,12
270889,MIDWEST,West North Central,27,MN,Minnesota,1,90,3,2,0,1,1,0,0,1,5,9
121351,SOUTH,South Atlantic,54,WV,West Virginia,1,36,1,3,0,1,3,2,1,0,2,8
168419,WEST,Pacific,41,OR,Oregon,2,70,3,2,0,1,1,0,0,1,5,2
338776,NORTHEAST,Middle Atlantic,36,NY,New York,2,65,1,5,0,1,3,0,1,2,5,16
62865,SOUTH,West South Central,22,LA,Louisiana,2,69,3,3,0,1,2,0,0,2,5,13
280386,MIDWEST,East North Central,17,IL,Illinois,1,79,3,4,0,1,1,0,0,1,5,7
266890,SOUTH,East South Central,28,MS,Mississippi,1,39,2,2,0,1,2,1,1,0,3,6
446152,SOUTH,South Atlantic,12,FL,Florida,2,31,4,5,0,4,2,0,2,0,5,13
399880,SOUTH,East South Central,21,KY,Kentucky,1,67,3,3,0,1,2,0,0,2,5,13
156760,WEST,Mountain North,30,MT,Montana,2,66,3,3,0,1,2,0,1,1,3,15
479336,NORTHEAST,Middle Atlantic,36,NY,New York,1,59,1,3,0,2,7,4,3,0,0,14
271129,NORTHEAST,New England,50,VT,Vermont,1,53,1,4,0,1,5,0,5,0,5,16
127231,WEST,Pacific,6,CA,California,2,64,3,5,0,1,2,0,1,1,5,15
139208,NORTHEAST,New England,25,MA,Massachusetts,2,33,1,3,0,1,1,0,1,0,0,11
57425,SOUTH,South Atlantic,13,GA,Georgia,2,37,1,5,0,1,4,2,2,0,5,14
7227,NORTHEAST,New England,25,MA,Massachusetts,2,80,2,5,0,1,2,0,0,2,5,15
44598,NORTHEAST,Middle Atlantic,36,NY,New York,2,71,1,4,0,1,3,0,1,2,5,15
140282,WEST,Pacific,6,CA,California,2,30,1,4,0,1,2,0,2,0,5,16
373999,WEST,Pacific,6,CA,California,2,53,3,3,1,1,5,1,4,0,5,16
126636,SOUTH,South Atlantic,13,GA,Georgia,1,50,1,1,0,4,4,0,4,0,5,5
356993,SOUTH,South Atlantic,37,NC,North Carolina,1,46,4,4,0,1,2,0,2,0,5,12
242424,WEST,Pacific,6,CA,California,2,87,3,4,0,1,1,0,0,1,5,3
3249,MIDWEST,East North Central,17,IL,Illinois,1,38,1,3,0,1,4,2,2,0,3,14
275980,MIDWEST,East North Central,39,OH,Ohio,2,76,3,3,0,1,2,0,0,2,5,7
29456,MIDWEST,East North Central,17,IL,Illinois,1,77,3,4,0,1,1,0,0,1,5,12
150079,WEST,Mountain North,8,CO,Colorado,1,49,1,4,0,1,3,2,1,0,5,13
262645,SOUTH,East South Central,28,MS,Mississippi,2,46,3,2,0,1,1,0,1,0,0,4
110781,SOUTH,South Atlantic,51,VA,Virginia,2,37,1,5,0,1,2,0,2,0,5,15
435771,SOUTH,South Atlantic,12,FL,Florida,2,50,1,4,0,1,1,0,1,0,5,15
171857,SOUTH,East South Central,1,AL,Alabama,1,41,2,4,0,1,5,3,2,0,5,16
215432,SOUTH,South Atlantic,54,WV,West Virginia,2,25,2,2,0,1,1,0,1,0,0,3
495862,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,1,49,2,2,0,1,1,0,1,0,3,7
415311,MIDWEST,West North Central,46,SD,South Dakota,2,63,1,3,0,1,2,0,2,0,0,16
390110,SOUTH,West South Central,22,LA,Louisiana,1,68,3,4,0,1,2,0,0,2,5,13
139497,MIDWEST,East North Central,39,OH,Ohio,2,66,1,3,0,1,2,0,0,2,5,15
415715,MIDWEST,West North Central,27,MN,Minnesota,2,54,1,2,0,1,1,0,1,0,0,11
323366,WEST,Mountain South,32,NV,Nevada,1,65,3,5,0,1,2,0,0,2,5,16
400908,MIDWEST,West North Central,27,MN,Minnesota,1,46,1,2,0,1,3,0,3,0,5,11
460065,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,37,1,3,0,2,2,0,2,0,5,15
468133,SOUTH,East South Central,1,AL,Alabama,2,73,3,4,0,1,2,0,0,2,5,9
325658,SOUTH,South Atlantic,51,VA,Virginia,2,80,3,4,0,1,1,0,0,1,5,9
476069,NORTHEAST,New England,25,MA,Massachusetts,1,55,2,5,0,1,2,0,1,1,2,12
407751,MIDWEST,West North Central,38,ND,North Dakota,1,31,1,4,0,1,4,2,2,0,5,14
258237,MIDWEST,East North Central,17,IL,Illinois,1,43,1,4,0,1,3,2,1,0,5,15
195433,MIDWEST,East North Central,39,OH,Ohio,2,52,1,5,0,1,3,1,2,0,5,16
76236,WEST,Pacific,6,CA,California,1,39,4,2,1,1,6,3,3,0,5,9
486868,SOUTH,South Atlantic,51,VA,Virginia,2,80,3,4,0,1,1,0,0,1,5,15
312829,WEST,Pacific,6,CA,California,1,82,3,1,0,4,1,0,0,1,5,11
159792,WEST,Mountain North,8,CO,Colorado,1,27,4,3,0,1,2,0,2,0,5,14
173572,MIDWEST,West North Central,27,MN,Minnesota,2,57,4,2,0,1,2,0,2,0,5,9
389473,WEST,Pacific,6,CA,California,2,64,3,3,0,1,1,0,1,0,5,8
384931,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,77,2,5,0,1,1,0,0,1,5,13
93005,WEST,Pacific,6,CA,California,1,67,3,3,0,1,3,0,2,1,5,13
324701,SOUTH,South Atlantic,45,SC,South Carolina,2,79,3,4,0,1,2,0,0,2,5,10
409956,MIDWEST,West North Central,29,MO,Missouri,1,49,1,2,0,1,1,0,1,0,2,14
63300,SOUTH,East South Central,21,KY,Kentucky,1,21,1,2,0,1,4,2,2,0,5,13
152357,WEST,Pacific,53,WA,Washington,2,43,4,2,0,1,2,0,2,0,5,1
214726,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,59,1,2,0,2,2,0,2,0,5,10
361514,SOUTH,South Atlantic,51,VA,Virginia,2,70,4,2,0,1,3,0,1,2,5,8
473952,SOUTH,West South Central,22,LA,Louisiana,1,24,1,3,0,6,3,1,2,0,5,3
377505,WEST,Pacific,6,CA,California,1,46,1,5,1,1,1,0,1,0,3,15
126529,NORTHEAST,New England,44,RI,Rhode Island,2,68,3,5,0,1,2,0,0,2,5,15
149773,MIDWEST,West North Central,20,KS,Kansas,2,25,1,3,0,1,2,0,2,0,2,9
238819,SOUTH,West South Central,48,TX,Texas,2,46,4,4,0,2,4,2,2,0,5,16
473636,SOUTH,South Atlantic,45,SC,South Carolina,1,59,2,4,0,1,3,0,2,1,5,6
25687,WEST,Pacific,53,WA,Washington,1,44,1,3,0,2,4,1,3,0,5,14
432924,WEST,Pacific,53,WA,Washington,2,74,3,4,0,1,1,0,0,1,5,12
359502,WEST,Pacific,6,CA,California,2,78,3,5,0,1,1,0,0,1,3,12
168217,SOUTH,South Atlantic,11,DC,District of Columbia,2,29,1,4,0,1,2,0,2,0,5,16
435340,SOUTH,South Atlantic,37,NC,North Carolina,1,39,1,3,0,1,2,0,2,0,5,11
39178,WEST,Pacific,2,AK,Alaska,2,52,2,5,0,1,4,2,2,0,5,15
483923,SOUTH,South Atlantic,37,NC,North Carolina,2,64,3,3,0,1,2,0,2,0,5,13
251885,WEST,Mountain South,32,NV,Nevada,1,48,1,5,0,1,4,2,2,0,5,16
35153,NORTHEAST,New England,33,NH,New Hampshire,1,63,1,5,0,4,1,0,1,0,3,16
394700,MIDWEST,West North Central,31,NE,Nebraska,1,41,1,3,1,1,3,1,2,0,5,7
107321,MIDWEST,East North Central,39,OH,Ohio,2,46,1,4,0,1,2,0,1,1,5,16
30262,WEST,Pacific,53,WA,Washington,1,88,3,2,0,1,2,0,0,2,5,10
44614,MIDWEST,West North Central,38,ND,North Dakota,2,72,3,5,0,1,2,0,0,2,5,16
81184,NORTHEAST,New England,25,MA,Massachusetts,1,30,1,5,0,1,2,0,2,0,5,14
470739,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,47,4,3,1,1,3,1,2,0,5,12
394449,WEST,Mountain South,4,AZ,Arizona,1,64,3,3,0,1,2,0,1,1,5,9
28906,MIDWEST,East North Central,26,MI,Michigan,1,24,1,4,0,1,1,0,1,0,5,14
397849,SOUTH,South Atlantic,13,GA,Georgia,1,25,1,4,0,1,2,0,2,0,5,15
348606,SOUTH,East South Central,47,TN,Tennessee,1,30,1,4,0,1,4,2,2,0,0,14
185188,NORTHEAST,Middle Atlantic,36,NY,New York,1,36,2,1,1,6,3,1,2,0,2,1
451731,SOUTH,South Atlantic,37,NC,North Carolina,2,60,1,4,0,1,1,0,1,0,0,14
485810,SOUTH,South Atlantic,51,VA,Virginia,2,74,3,3,0,1,2,0,0,2,5,13
64290,WEST,Mountain South,35,NM,New Mexico,2,42,1,3,1,1,4,2,2,0,5,11
135476,SOUTH,South Atlantic,24,MD,Maryland,1,36,1,4,0,2,3,2,1,0,5,8
189183,WEST,Mountain North,8,CO,Colorado,1,40,1,4,0,1,2,0,2,0,5,16
477092,NORTHEAST,New England,9,CT,Connecticut,1,64,3,3,0,1,1,0,1,0,5,13
330409,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,63,3,5,0,1,4,1,3,0,5,15
129025,NORTHEAST,New England,25,MA,Massachusetts,2,76,3,2,0,1,1,0,0,1,5,6
409502,MIDWEST,East North Central,55,WI,Wisconsin,1,90,3,3,0,1,1,0,0,1,5,1
408469,WEST,Pacific,6,CA,California,1,46,2,5,0,1,4,2,2,0,5,16
315145,WEST,Mountain North,56,WY,Wyoming,2,37,1,3,0,1,2,0,2,0,5,15
17490,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,65,3,4,0,4,2,0,1,1,5,15
251103,MIDWEST,West North Central,46,SD,South Dakota,1,48,1,5,0,1,3,2,1,0,5,11
217387,WEST,Mountain North,16,ID,Idaho,1,62,3,4,0,1,2,0,1,1,5,12
425629,WEST,Pacific,15,HI,Hawaii,2,28,1,2,0,4,2,0,2,0,5,12
236428,MIDWEST,West North Central,27,MN,Minnesota,2,66,2,4,0,1,2,0,1,1,4,14
54675,MIDWEST,East North Central,26,MI,Michigan,2,89,3,4,0,4,2,0,0,2,5,1
68410,NORTHEAST,Middle Atlantic,36,NY,New York,2,25,1,4,0,2,2,0,2,0,5,16
437958,SOUTH,South Atlantic,51,VA,Virginia,2,66,1,5,0,4,2,0,1,1,5,14
458097,SOUTH,South Atlantic,12,FL,Florida,1,63,1,4,0,1,1,0,1,0,0,14
257974,SOUTH,East South Central,47,TN,Tennessee,1,70,3,2,0,1,1,0,0,1,5,7
373147,WEST,Mountain South,4,AZ,Arizona,1,65,1,3,0,1,4,0,3,1,5,9
234203,WEST,Pacific,6,CA,California,1,85,3,1,0,1,1,0,0,1,5,7
145647,NORTHEAST,Middle Atlantic,36,NY,New York,2,20,2,2,1,2,4,0,4,0,5,15
296740,SOUTH,South Atlantic,37,NC,North Carolina,2,58,1,3,0,2,2,0,2,0,2,15
222182,NORTHEAST,New England,25,MA,Massachusetts,1,32,1,5,0,1,3,0,3,0,5,16
60875,SOUTH,East South Central,21,KY,Kentucky,1,68,2,5,0,1,1,0,0,1,3,11
132318,MIDWEST,East North Central,55,WI,Wisconsin,1,41,1,3,0,1,3,2,1,0,5,10
293520,SOUTH,South Atlantic,51,VA,Virginia,2,65,1,4,0,1,2,0,1,1,5,15
472953,SOUTH,East South Central,1,AL,Alabama,1,32,1,3,1,1,3,1,2,0,0,12
328843,MIDWEST,West North Central,46,SD,South Dakota,2,66,3,2,0,1,2,0,1,1,5,8
114161,WEST,Mountain North,30,MT,Montana,1,60,3,2,0,1,2,0,2,0,5,12
107856,MIDWEST,East North Central,26,MI,Michigan,1,57,2,3,0,1,2,0,2,0,0,14
270329,NORTHEAST,Middle Atlantic,36,NY,New York,1,34,1,4,0,1,5,3,2,0,5,14
347434,SOUTH,South Atlantic,45,SC,South Carolina,2,60,1,2,0,1,3,0,3,0,3,14
146382,SOUTH,South Atlantic,37,NC,North Carolina,1,62,1,4,0,1,1,0,1,0,0,11
56294,SOUTH,South Atlantic,24,MD,Maryland,2,87,3,4,0,1,2,0,0,2,5,15
331189,NORTHEAST,New England,25,MA,Massachusetts,2,62,3,3,0,1,1,0,1,0,5,14
295800,SOUTH,South Atlantic,24,MD,Maryland,2,68,3,5,0,1,2,0,1,1,5,15
360813,WEST,Mountain North,49,UT,Utah,1,45,1,5,0,1,6,3,3,0,0,15
218507,MIDWEST,East North Central,39,OH,Ohio,1,19,2,3,0,1,3,0,3,0,3,14
246568,SOUTH,West South Central,22,LA,Louisiana,1,71,3,3,0,2,1,0,0,1,5,7
85460,NORTHEAST,New England,44,RI,Rhode Island,1,38,1,5,0,1,4,2,2,0,5,15
137083,NORTHEAST,New England,25,MA,Massachusetts,2,27,1,5,0,1,2,0,2,0,2,15
150180,MIDWEST,West North Central,27,MN,Minnesota,2,67,3,4,0,1,2,0,1,1,5,13
103310,MIDWEST,West North Central,29,MO,Missouri,1,54,2,2,0,1,2,0,2,0,5,11
273729,MIDWEST,East North Central,39,OH,Ohio,2,48,1,4,0,1,4,1,3,0,5,16
445195,MIDWEST,West North Central,27,MN,Minnesota,2,29,1,3,0,1,1,0,1,0,0,8
326440,SOUTH,South Atlantic,24,MD,Maryland,1,76,2,4,0,1,1,0,0,1,5,16
380848,NORTHEAST,New England,25,MA,Massachusetts,2,33,1,2,1,1,5,3,2,0,5,15
166131,SOUTH,East South Central,47,TN,Tennessee,2,35,1,4,0,1,5,3,1,1,5,16
440234,MIDWEST,East North Central,26,MI,Michigan,1,42,1,5,0,1,1,0,1,0,3,14
110122,SOUTH,South Atlantic,11,DC,District of Columbia,2,43,1,4,0,1,4,2,2,0,0,16
160575,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,31,2,5,1,1,6,0,6,0,5,9
85131,WEST,Pacific,2,AK,Alaska,1,46,1,4,0,4,3,1,2,0,5,14
98908,MIDWEST,East North Central,26,MI,Michigan,1,25,4,2,1,1,4,2,2,0,5,7
376910,WEST,Mountain North,30,MT,Montana,1,68,3,5,0,1,2,0,0,2,3,10
145413,SOUTH,West South Central,48,TX,Texas,1,72,3,2,1,1,2,0,1,1,0,1
485494,SOUTH,West South Central,22,LA,Louisiana,2,28,4,5,0,4,3,1,1,1,5,2
480274,NORTHEAST,New England,44,RI,Rhode Island,2,52,4,4,0,1,2,0,1,1,5,7
351024,SOUTH,West South Central,5,AR,Arkansas,1,40,4,1,0,1,4,2,2,0,5,1
363468,WEST,Pacific,6,CA,California,1,73,2,3,0,1,1,0,0,1,5,8
4522,SOUTH,South Atlantic,51,VA,Virginia,2,66,1,3,0,1,1,0,0,1,5,13
221180,WEST,Mountain North,8,CO,Colorado,1,36,4,4,0,6,7,4,3,0,5,14
74658,SOUTH,South Atlantic,24,MD,Maryland,1,90,3,4,0,2,1,0,0,1,5,9
66656,SOUTH,South Atlantic,12,FL,Florida,1,42,4,4,1,1,4,2,2,0,5,16
421817,SOUTH,West South Central,22,LA,Louisiana,1,35,1,5,0,1,4,2,2,0,5,16
40651,NORTHEAST,New England,25,MA,Massachusetts,2,24,1,4,0,4,2,0,2,0,5,15
81632,WEST,Mountain South,4,AZ,Arizona,1,55,1,3,0,4,1,0,1,0,5,13
50318,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,72,2,5,0,1,2,0,1,1,4,15
367434,NORTHEAST,New England,9,CT,Connecticut,1,56,4,2,0,2,4,0,4,0,5,9
232012,MIDWEST,East North Central,55,WI,Wisconsin,1,53,4,3,0,1,3,0,3,0,5,11
399489,SOUTH,East South Central,28,MS,Mississippi,1,54,1,2,0,2,2,0,1,1,4,7
419286,SOUTH,South Atlantic,12,FL,Florida,1,72,3,3,0,1,2,0,0,2,5,13
243343,SOUTH,South Atlantic,51,VA,Virginia,1,72,3,2,0,1,2,0,1,1,5,13
190146,SOUTH,South Atlantic,37,NC,North Carolina,1,45,1,4,0,1,1,0,1,0,3,12
369450,SOUTH,West South Central,48,TX,Texas,1,37,4,2,1,1,4,2,2,0,5,9
359315,MIDWEST,West North Central,20,KS,Kansas,1,42,4,4,0,1,3,2,1,0,5,8
162350,MIDWEST,East North Central,39,OH,Ohio,1,44,1,2,0,1,3,0,3,0,0,13
48478,MIDWEST,East North Central,39,OH,Ohio,1,74,3,2,0,1,3,1,0,2,5,8
425922,SOUTH,South Atlantic,45,SC,South Carolina,1,52,1,5,0,1,1,0,1,0,5,14
322519,NORTHEAST,New England,50,VT,Vermont,2,65,1,5,0,1,2,0,0,2,3,15
30666,MIDWEST,West North Central,38,ND,North Dakota,2,21,2,3,0,1,1,0,1,0,0,5
445043,WEST,Pacific,6,CA,California,2,84,4,2,0,1,1,0,0,1,5,5
454317,NORTHEAST,New England,25,MA,Massachusetts,2,79,2,5,0,1,2,0,0,2,5,14
470312,WEST,Mountain North,56,WY,Wyoming,1,21,1,3,0,1,2,0,2,0,1,11
401869,NORTHEAST,Middle Atlantic,36,NY,New York,2,33,1,5,0,1,1,0,1,0,5,12
74617,SOUTH,South Atlantic,37,NC,North Carolina,2,51,1,3,0,1,4,3,1,0,5,13
407833,SOUTH,South Atlantic,13,GA,Georgia,1,49,4,3,0,4,4,2,2,0,5,9
210163,SOUTH,West South Central,48,TX,Texas,1,31,2,3,0,1,4,3,1,0,5,7
80784,SOUTH,West South Central,48,TX,Texas,2,53,3,4,0,1,4,0,4,0,5,16
97885,SOUTH,South Atlantic,13,GA,Georgia,2,72,1,3,0,1,1,0,0,1,0,15
254569,SOUTH,South Atlantic,51,VA,Virginia,1,33,4,1,0,1,4,2,2,0,5,2
367484,MIDWEST,East North Central,39,OH,Ohio,1,34,1,5,0,1,3,1,2,0,5,15
377504,SOUTH,East South Central,21,KY,Kentucky,1,40,1,3,0,2,5,3,2,0,5,12
241726,WEST,Mountain North,30,MT,Montana,2,67,3,2,0,1,1,0,0,1,3,7
52352,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,1,64,1,5,0,1,1,0,1,0,0,14
418760,SOUTH,South Atlantic,24,MD,Maryland,1,37,4,5,0,1,4,2,2,0,5,14
265759,WEST,Mountain North,16,ID,Idaho,1,39,2,4,0,1,1,0,1,0,2,13
303771,WEST,Mountain North,16,ID,Idaho,1,68,3,1,0,1,2,0,0,2,5,8
273197,SOUTH,South Atlantic,37,NC,North Carolina,1,19,1,2,0,1,4,0,4,0,5,3
386745,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,51,1,2,0,1,2,0,2,0,5,15
156332,SOUTH,South Atlantic,45,SC,South Carolina,1,72,3,3,0,1,1,0,0,1,5,12
438058,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,55,1,2,0,1,2,0,1,1,5,9
40779,SOUTH,West South Central,48,TX,Texas,1,89,4,2,0,1,2,0,1,1,5,2
383718,MIDWEST,West North Central,19,IA,Iowa,2,80,3,3,0,1,1,0,0,1,5,7
171089,MIDWEST,West North Central,19,IA,Iowa,2,40,1,4,0,1,6,4,2,0,5,15
490720,SOUTH,South Atlantic,51,VA,Virginia,1,35,4,4,0,1,4,2,2,0,5,14
14223,WEST,Pacific,6,CA,California,2,82,3,4,0,1,2,0,0,2,5,12
215302,MIDWEST,West North Central,31,NE,Nebraska,2,42,1,3,0,2,2,0,2,0,5,13
88661,MIDWEST,East North Central,17,IL,Illinois,1,40,2,2,0,1,2,1,1,0,5,1
11524,MIDWEST,East North Central,26,MI,Michigan,1,58,1,2,0,1,2,0,2,0,5,8
431812,SOUTH,South Atlantic,13,GA,Georgia,2,22,4,2,0,2,2,0,2,0,5,9
221683,MIDWEST,East North Central,18,IN,Indiana,2,55,4,5,0,1,2,1,1,0,5,7
411811,SOUTH,West South Central,22,LA,Louisiana,1,44,1,3,0,1,2,0,2,0,0,13
21664,WEST,Mountain South,4,AZ,Arizona,2,47,1,2,1,2,6,2,4,0,2,15
369040,SOUTH,East South Central,21,KY,Kentucky,2,61,3,4,0,1,1,0,1,0,5,14
351458,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,1,51,4,2,0,1,2,0,2,0,5,10
209853,MIDWEST,East North Central,18,IN,Indiana,1,42,1,3,0,1,1,0,1,0,5,10
320820,SOUTH,West South Central,5,AR,Arkansas,2,50,2,4,0,1,1,0,1,0,0,9
325953,SOUTH,West South Central,48,TX,Texas,1,79,3,4,0,1,1,0,0,1,5,12
335503,WEST,Pacific,6,CA,California,1,76,3,5,0,1,1,0,0,1,5,15
225343,SOUTH,South Atlantic,13,GA,Georgia,1,48,1,3,1,1,2,0,2,0,0,13
296475,WEST,Mountain North,8,CO,Colorado,1,47,1,5,0,4,4,2,2,0,5,16
169620,NORTHEAST,Middle Atlantic,36,NY,New York,1,72,3,3,0,1,1,0,0,1,5,11
180775,SOUTH,West South Central,48,TX,Texas,2,45,1,2,1,1,4,2,2,0,1,7
7626,WEST,Mountain South,4,AZ,Arizona,1,57,1,5,0,6,2,0,2,0,5,14
496281,MIDWEST,East North Central,17,IL,Illinois,1,39,1,4,0,2,4,2,2,0,5,12
344076,SOUTH,South Atlantic,10,DE,Delaware,1,43,1,5,0,1,2,0,2,0,5,15
426473,WEST,Mountain South,32,NV,Nevada,1,33,1,2,0,1,4,2,2,0,5,7
72479,WEST,Mountain North,30,MT,Montana,1,35,1,5,0,1,2,0,2,0,5,16
214420,NORTHEAST,New England,25,MA,Massachusetts,1,69,3,5,0,1,2,0,0,2,5,11
321162,NORTHEAST,New England,9,CT,Connecticut,1,73,3,3,0,1,2,0,0,2,3,9
340688,WEST,Pacific,6,CA,California,1,64,4,2,0,1,2,0,2,0,5,15
480765,NORTHEAST,New England,44,RI,Rhode Island,2,55,3,3,0,1,4,0,4,0,5,16
448039,WEST,Mountain North,16,ID,Idaho,2,19,1,3,0,1,1,0,1,0,2,6
431738,MIDWEST,East North Central,17,IL,Illinois,1,85,3,1,0,2,2,0,0,2,5,6
459306,SOUTH,South Atlantic,13,GA,Georgia,1,60,4,2,0,1,2,0,1,1,5,11
50761,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,2,55,1,5,0,1,4,2,2,0,5,16
86072,SOUTH,South Atlantic,13,GA,Georgia,1,59,1,2,0,1,3,1,2,0,5,8
293405,SOUTH,South Atlantic,12,FL,Florida,1,82,3,2,0,1,1,0,0,1,5,5
132449,WEST,Pacific,15,HI,Hawaii,1,51,4,3,0,4,7,1,6,0,5,9
391692,MIDWEST,East North Central,55,WI,Wisconsin,2,25,1,5,0,1,2,0,2,0,5,14
21266,WEST,Pacific,6,CA,California,2,47,1,3,0,1,3,1,2,0,5,16
368915,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,2,68,3,3,0,1,1,0,0,1,5,8
38843,MIDWEST,West North Central,19,IA,Iowa,2,76,3,2,0,1,2,0,0,2,5,11
134461,SOUTH,South Atlantic,24,MD,Maryland,2,55,1,5,0,1,2,1,1,0,5,15
341617,WEST,Pacific,15,HI,Hawaii,1,37,1,5,0,4,3,1,2,0,5,13
420353,WEST,Mountain South,35,NM,New Mexico,2,71,3,3,0,1,1,0,0,1,5,14
436081,WEST,Pacific,6,CA,California,1,66,3,3,0,1,5,2,2,1,5,12
475875,WEST,Pacific,15,HI,Hawaii,2,69,3,5,0,4,2,0,0,2,5,13
297421,MIDWEST,West North Central,29,MO,Missouri,2,24,4,2,0,1,3,0,3,0,5,7
71157,SOUTH,East South Central,47,TN,Tennessee,1,24,1,4,0,1,1,0,1,0,5,13
251801,WEST,Pacific,6,CA,California,2,69,3,4,0,1,2,0,0,2,5,12
90326,SOUTH,South Atlantic,51,VA,Virginia,1,58,1,2,0,1,4,0,4,0,5,12
236306,NORTHEAST,New England,9,CT,Connecticut,1,79,3,4,0,1,2,0,0,2,5,15
103605,NORTHEAST,Middle Atlantic,36,NY,New York,2,66,3,4,0,1,1,0,0,1,5,8
18251,MIDWEST,West North Central,31,NE,Nebraska,1,62,3,3,0,2,1,0,1,0,5,9
60925,SOUTH,West South Central,5,AR,Arkansas,2,37,1,3,0,1,2,0,2,0,5,9
138115,NORTHEAST,Middle Atlantic,36,NY,New York,2,29,1,4,0,1,4,0,4,0,5,13
413135,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,1,25,1,4,0,4,1,0,1,0,3,14
224934,SOUTH,East South Central,28,MS,Mississippi,1,37,1,3,0,2,3,1,2,0,5,12
313792,MIDWEST,East North Central,26,MI,Michigan,2,59,1,4,0,1,4,2,2,0,5,11
40949,MIDWEST,East North Central,55,WI,Wisconsin,2,66,3,3,0,1,5,3,1,1,5,12
137853,SOUTH,West South Central,48,TX,Texas,1,32,4,2,1,1,4,2,2,0,5,7
345350,MIDWEST,West North Central,20,KS,Kansas,1,33,2,3,0,6,3,0,3,0,5,13
17059,SOUTH,South Atlantic,13,GA,Georgia,2,30,1,3,1,1,2,0,2,0,3,9
341923,SOUTH,South Atlantic,12,FL,Florida,1,84,3,3,0,1,2,0,1,1,5,13
210502,WEST,Pacific,2,AK,Alaska,1,40,4,3,0,1,2,0,2,0,5,9
204176,WEST,Pacific,6,CA,California,1,43,4,5,0,4,3,1,2,0,5,13
474372,SOUTH,South Atlantic,10,DE,Delaware,2,51,2,1,0,1,5,3,2,0,5,5
